"mill_cd","codes","type","code_type","dscr","tax_dist","name","curr","tot_mill","percent_rounded"
"003000","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","85.573000","0.00"
"003001","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","85.573000","0.00"
"003002","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","85.573000","0.00"
"003010","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","83.857000","0.00"
"003011","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","83.857000","0.00"
"003012","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","83.857000","0.00"
"003273","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","101.784000","0.00"
"003274","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","101.278000","0.00"
"003275","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","118.381000","0.00"
"004195","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","110.053000","0.00"
"004196","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","118.368000","0.00"
"004197","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","92.963000","0.00"
"004198","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","81.426000","0.00"
"004199","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","92.963000","0.00"
"004201","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","76.716000","0.00"
"004204","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","87.302000","0.00"
"004205","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","87.302000","0.00"
"004208","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","79.216000","0.00"
"004211","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","95.963000","0.00"
"004214","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","76.716000","0.00"
"004217","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","87.302000","0.00"
"004218","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","92.316000","0.00"
"004219","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","90.288000","0.00"
"004220","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","89.316000","0.00"
"004221","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","89.316000","0.00"
"004222","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","91.437000","0.00"
"004223","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","93.722000","0.00"
"004224","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","96.839000","0.00"
"004225","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","102.116000","0.00"
"004226","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","104.154000","0.00"
"004227","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","96.773000","0.00"
"004228","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","97.673000","0.00"
"004229","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","97.673000","0.00"
"004230","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","97.673000","0.00"
"004231","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","98.673000","0.00"
"004232","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","98.673000","0.00"
"004233","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","105.284000","0.00"
"004234","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","101.171000","0.00"
"004235","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","104.154000","0.00"
"004236","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","89.037000","0.00"
"004237","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","105.154000","0.00"
"004238","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","104.784000","0.00"
"004239","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","105.284000","0.00"
"004240","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","80.216000","0.00"
"004241","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","90.802000","0.00"
"004242","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","92.206000","0.00"
"004243","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","103.878000","0.00"
"004244","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","79.316000","0.00"
"004245","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","88.037000","0.00"
"004246","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","81.216000","0.00"
"004247","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","81.216000","0.00"
"004248","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","97.463000","0.00"
"004249","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","104.778000","0.00"
"004250","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","77.716000","0.00"
"004252","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","77.716000","0.00"
"004253","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","96.963000","0.00"
"004254","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","88.302000","0.00"
"004256","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","96.963000","0.00"
"004257","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","88.302000","0.00"
"004258","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","96.963000","0.00"
"004259","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","96.963000","0.00"
"004261","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","90.802000","0.00"
"004262","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","104.778000","0.00"
"004290","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","91.454000","0.00"
"004530","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","93.963000","0.00"
"004531","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","93.963000","0.00"
"004580","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","88.706000","0.00"
"004791","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","101.278000","0.00"
"004794","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","101.278000","0.00"
"004796","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","104.778000","0.00"
"004941","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","101.740000","0.00"
"005003","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","109.869000","0.00"
"005141","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","103.778000","0.00"
"005142","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","103.778000","0.00"
"005143","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","100.378000","0.00"
"005191","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","93.425000","0.00"
"005240","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","94.425000","0.00"
"005241","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","94.425000","0.00"
"005269","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","103.878000","0.00"
"005274","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","104.778000","0.00"
"005275","100  ","C","COUNTY","BOULDER COUNTY","010008","BOULDER COUNTY SELF INSURANCE FUND","0.000000","104.778000","0.00"
"000010","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","92.864000","1.31"
"000012","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.815000","1.26"
"000014","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","94.687000","1.28"
"000015","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.388000","1.26"
"000017","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","100.339000","1.21"
"000018","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","100.339000","1.21"
"000020","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","108.611000","1.12"
"000021","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","114.614000","1.06"
"000026","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","107.864000","1.13"
"000027","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","97.864000","1.24"
"000034","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","91.864000","1.32"
"000040","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","94.443000","1.29"
"000041","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","92.864000","1.31"
"000042","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","94.074000","1.29"
"000043","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","100.179000","1.21"
"000057","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.236000","1.26"
"000058","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.236000","1.26"
"000059","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","136.236000","0.89"
"000060","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.236000","1.26"
"000090","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.236000","1.26"
"000091","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.236000","1.26"
"000094","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.236000","1.26"
"000095","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.236000","1.26"
"000096","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","101.236000","1.20"
"000098","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","150.393000","0.81"
"000099","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","95.236000","1.28"
"000101","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","115.236000","1.06"
"000108","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","104.518000","1.16"
"000109","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.432000","1.26"
"000110","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","93.932000","1.29"
"000111","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","104.518000","1.16"
"000112","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.432000","1.26"
"000114","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","93.932000","1.29"
"000116","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","104.518000","1.16"
"000117","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","94.432000","1.29"
"000119","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","115.461000","1.05"
"000120","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","93.932000","1.29"
"000122","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","96.682000","1.26"
"000124","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","93.932000","1.29"
"000125","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","110.179000","1.10"
"000127","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","156.432000","0.78"
"000128","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","94.182000","1.29"
"000129","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","153.932000","0.79"
"000131","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","110.871000","1.10"
"000132","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","95.432000","1.27"
"000133","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","149.079000","0.82"
"000140","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","100.722000","1.21"
"000150","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","88.215000","1.38"
"000151","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","93.435000","1.30"
"000152","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","87.632000","1.39"
"000153","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","95.285000","1.28"
"000154","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","97.835000","1.24"
"000155","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","92.615000","1.31"
"000156","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","85.643000","1.42"
"000157","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","90.182000","1.35"
"000158","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","101.893000","1.19"
"000159","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","90.065000","1.35"
"000160","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","121.959000","1.00"
"000161","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","116.959000","1.04"
"000162","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","83.493000","1.46"
"000163","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","92.032000","1.32"
"000164","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","87.493000","1.39"
"000165","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","94.465000","1.29"
"000166","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","99.685000","1.22"
"000167","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","99.685000","1.22"
"000168","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","106.293000","1.14"
"000170","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","103.253000","1.18"
"000180","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","75.816000","1.60"
"000182","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","84.355000","1.44"
"000183","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","86.205000","1.41"
"000184","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","90.031000","1.35"
"000186","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","88.816000","1.37"
"000187","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","79.816000","1.52"
"000188","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","86.788000","1.40"
"000189","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","95.063000","1.28"
"000190","100  ","C","COUNTY","BOULDER COUNTY","010009","BOULDER COUNTY CAPITAL EXPEND FUND","1.216000","85.816000","1.42"
